,date,location,new_cases,new_deaths,total_cases,total_deaths
7751,2020-03-20,Tunisia,10,0,39,0
7752,2020-03-21,Tunisia,15,1,54,1
7753,2020-03-22,Tunisia,6,0,60,1
7754,2020-03-23,Tunisia,15,2,75,3
7755,2020-03-24,Tunisia,14,0,89,3
7756,2020-03-25,Tunisia,25,0,114,3
7757,2020-03-26,Tunisia,59,2,173,5
7758,2020-03-27,Tunisia,0,0,173,5
7759,2020-03-28,Tunisia,54,1,227,6
7760,2020-03-29,Tunisia,0,0,227,6
7761,2020-03-30,Tunisia,51,2,278,8
7762,2020-03-31,Tunisia,34,0,312,8
7763,2020-04-01,Tunisia,50,1,362,9
7764,2020-04-02,Tunisia,32,1,394,10
7765,2020-03-12,Turkey,1,0,1,0
7766,2020-03-13,Turkey,1,0,2,0
7767,2020-03-16,Turkey,16,0,18,0
7768,2020-03-17,Turkey,29,0,47,0
7769,2020-03-18,Turkey,51,0,98,0
7770,2020-03-19,Turkey,93,1,191,1
7771,2020-03-20,Turkey,168,3,359,4
7772,2020-03-21,Turkey,311,5,670,9
7773,2020-03-22,Turkey,277,12,947,21
7774,2020-03-23,Turkey,289,9,1236,30
7775,2020-03-24,Turkey,293,7,1529,37
7776,2020-03-25,Turkey,343,7,1872,44
7777,2020-03-26,Turkey,561,15,2433,59
7778,2020-03-27,Turkey,1196,16,3629,75
7779,2020-03-28,Turkey,2069,17,5698,92
7780,2020-03-29,Turkey,1704,16,7402,108
7781,2020-03-30,Turkey,1815,23,9217,131
7782,2020-03-31,Turkey,2318,37,11535,168
7783,2020-04-01,Turkey,1996,46,13531,214
7784,2020-04-02,Turkey,2148,63,15679,277
7785,2020-03-25,Turks and Caicos Islands,1,0,1,0
7786,2020-03-26,Turks and Caicos Islands,0,0,1,0
7787,2020-03-27,Turks and Caicos Islands,1,0,2,0
7788,2020-03-28,Turks and Caicos Islands,0,0,2,0
7789,2020-03-29,Turks and Caicos Islands,3,0,5,0
7790,2020-03-30,Turks and Caicos Islands,0,0,5,0
7791,2020-03-31,Turks and Caicos Islands,0,0,5,0
7792,2020-04-01,Turks and Caicos Islands,0,0,5,0
7793,2020-04-02,Turks and Caicos Islands,0,0,5,0
7794,2020-03-22,Uganda,1,0,1,0
7795,2020-03-23,Uganda,0,0,1,0
7796,2020-03-24,Uganda,8,0,9,0
7797,2020-03-25,Uganda,0,0,9,0
7798,2020-03-26,Uganda,5,0,14,0
7799,2020-03-27,Uganda,0,0,14,0
7800,2020-03-28,Uganda,0,0,14,0
7801,2020-03-29,Uganda,16,0,30,0
7802,2020-03-30,Uganda,3,0,33,0
7803,2020-03-31,Uganda,0,0,33,0
7804,2020-04-01,Uganda,11,0,44,0
7805,2020-04-02,Uganda,0,0,44,0
7806,2020-03-04,Ukraine,1,0,1,0
7807,2020-03-13,Ukraine,2,0,3,0
7808,2020-03-16,Ukraine,0,0,3,0
7809,2020-03-17,Ukraine,2,0,5,0
7810,2020-03-18,Ukraine,9,0,14,0
7811,2020-03-19,Ukraine,5,2,19,2
7812,2020-03-20,Ukraine,7,0,26,2
7813,2020-03-21,Ukraine,0,1,26,3
7814,2020-03-22,Ukraine,15,0,41,3
7815,2020-03-23,Ukraine,6,0,47,3
7816,2020-03-24,Ukraine,26,0,73,3
7817,2020-03-25,Ukraine,11,0,84,3
7818,2020-03-26,Ukraine,29,1,113,4
7819,2020-03-27,Ukraine,43,1,156,5
7820,2020-03-28,Ukraine,62,0,218,5
7821,2020-03-29,Ukraine,93,3,311,8
7822,2020-03-30,Ukraine,107,1,418,9
7823,2020-03-31,Ukraine,62,2,480,11
7824,2020-04-01,Ukraine,69,2,549,13
7825,2020-04-02,Ukraine,245,7,794,20
7826,2019-12-31,United Arab Emirates,0,0,0,0
7827,2020-01-01,United Arab Emirates,0,0,0,0
7828,2020-01-02,United Arab Emirates,0,0,0,0
7829,2020-01-03,United Arab Emirates,0,0,0,0
7830,2020-01-04,United Arab Emirates,0,0,0,0
7831,2020-01-05,United Arab Emirates,0,0,0,0
7832,2020-01-06,United Arab Emirates,0,0,0,0
7833,2020-01-07,United Arab Emirates,0,0,0,0
7834,2020-01-08,United Arab Emirates,0,0,0,0
7835,2020-01-09,United Arab Emirates,0,0,0,0
7836,2020-01-10,United Arab Emirates,0,0,0,0
7837,2020-01-11,United Arab Emirates,0,0,0,0
7838,2020-01-12,United Arab Emirates,0,0,0,0
7839,2020-01-13,United Arab Emirates,0,0,0,0
7840,2020-01-14,United Arab Emirates,0,0,0,0
7841,2020-01-15,United Arab Emirates,0,0,0,0
7842,2020-01-16,United Arab Emirates,0,0,0,0
7843,2020-01-17,United Arab Emirates,0,0,0,0
7844,2020-01-18,United Arab Emirates,0,0,0,0
7845,2020-01-19,United Arab Emirates,0,0,0,0
7846,2020-01-20,United Arab Emirates,0,0,0,0
7847,2020-01-21,United Arab Emirates,0,0,0,0
7848,2020-01-22,United Arab Emirates,0,0,0,0
7849,2020-01-23,United Arab Emirates,0,0,0,0
7850,2020-01-24,United Arab Emirates,0,0,0,0
7851,2020-01-25,United Arab Emirates,0,0,0,0
7852,2020-01-26,United Arab Emirates,0,0,0,0
7853,2020-01-27,United Arab Emirates,1,0,1,0
7854,2020-01-28,United Arab Emirates,0,0,1,0
7855,2020-01-29,United Arab Emirates,0,0,1,0
7856,2020-01-30,United Arab Emirates,3,0,4,0
7857,2020-01-31,United Arab Emirates,0,0,4,0
7858,2020-02-01,United Arab Emirates,0,0,4,0
7859,2020-02-02,United Arab Emirates,1,0,5,0
7860,2020-02-03,United Arab Emirates,0,0,5,0
7861,2020-02-04,United Arab Emirates,0,0,5,0
7862,2020-02-05,United Arab Emirates,0,0,5,0
7863,2020-02-06,United Arab Emirates,0,0,5,0
7864,2020-02-07,United Arab Emirates,0,0,5,0
7865,2020-02-08,United Arab Emirates,2,0,7,0
7866,2020-02-09,United Arab Emirates,0,0,7,0
7867,2020-02-10,United Arab Emirates,0,0,7,0
7868,2020-02-11,United Arab Emirates,1,0,8,0
7869,2020-02-12,United Arab Emirates,0,0,8,0
7870,2020-02-13,United Arab Emirates,0,0,8,0
7871,2020-02-14,United Arab Emirates,0,0,8,0
7872,2020-02-15,United Arab Emirates,0,0,8,0
7873,2020-02-16,United Arab Emirates,0,0,8,0
7874,2020-02-17,United Arab Emirates,1,0,9,0
7875,2020-02-18,United Arab Emirates,0,0,9,0
7876,2020-02-19,United Arab Emirates,0,0,9,0
7877,2020-02-20,United Arab Emirates,0,0,9,0
7878,2020-02-21,United Arab Emirates,0,0,9,0
7879,2020-02-22,United Arab Emirates,2,0,11,0
7880,2020-02-23,United Arab Emirates,2,0,13,0
7881,2020-02-24,United Arab Emirates,0,0,13,0
7882,2020-02-25,United Arab Emirates,0,0,13,0
7883,2020-02-26,United Arab Emirates,0,0,13,0
7884,2020-02-27,United Arab Emirates,0,0,13,0
7885,2020-02-28,United Arab Emirates,6,0,19,0
7886,2020-02-29,United Arab Emirates,0,0,19,0
7887,2020-03-01,United Arab Emirates,2,0,21,0
7888,2020-03-02,United Arab Emirates,0,0,21,0
7889,2020-03-04,United Arab Emirates,6,0,27,0
7890,2020-03-06,United Arab Emirates,2,0,29,0
7891,2020-03-08,United Arab Emirates,16,0,45,0
7892,2020-03-10,United Arab Emirates,14,0,59,0
7893,2020-03-11,United Arab Emirates,15,0,74,0
7894,2020-03-13,United Arab Emirates,11,0,85,0
7895,2020-03-15,United Arab Emirates,0,0,85,0
7896,2020-03-16,United Arab Emirates,1,0,86,0
7897,2020-03-17,United Arab Emirates,12,0,98,0
7898,2020-03-18,United Arab Emirates,15,0,113,0
7899,2020-03-19,United Arab Emirates,0,0,113,0
7900,2020-03-20,United Arab Emirates,27,0,140,0
7901,2020-03-21,United Arab Emirates,0,0,140,0
7902,2020-03-22,United Arab Emirates,13,2,153,2
7903,2020-03-23,United Arab Emirates,0,0,153,2
7904,2020-03-24,United Arab Emirates,45,0,198,2
7905,2020-03-25,United Arab Emirates,50,0,248,2
7906,2020-03-26,United Arab Emirates,85,0,333,2
7907,2020-03-27,United Arab Emirates,0,0,333,2
7908,2020-03-28,United Arab Emirates,72,0,405,2
7909,2020-03-29,United Arab Emirates,63,0,468,2
7910,2020-03-30,United Arab Emirates,0,0,468,2
7911,2020-03-31,United Arab Emirates,143,3,611,5
7912,2020-04-01,United Arab Emirates,53,1,664,6
7913,2020-04-02,United Arab Emirates,0,0,664,6
7914,2019-12-31,United Kingdom,0,0,0,0
7915,2020-01-01,United Kingdom,0,0,0,0
7916,2020-01-02,United Kingdom,0,0,0,0
7917,2020-01-03,United Kingdom,0,0,0,0
7918,2020-01-04,United Kingdom,0,0,0,0
7919,2020-01-05,United Kingdom,0,0,0,0
7920,2020-01-06,United Kingdom,0,0,0,0
7921,2020-01-07,United Kingdom,0,0,0,0
7922,2020-01-08,United Kingdom,0,0,0,0
7923,2020-01-09,United Kingdom,0,0,0,0
7924,2020-01-10,United Kingdom,0,0,0,0
7925,2020-01-11,United Kingdom,0,0,0,0
7926,2020-01-12,United Kingdom,0,0,0,0
7927,2020-01-13,United Kingdom,0,0,0,0
7928,2020-01-14,United Kingdom,0,0,0,0
7929,2020-01-15,United Kingdom,0,0,0,0
7930,2020-01-16,United Kingdom,0,0,0,0
7931,2020-01-17,United Kingdom,0,0,0,0
7932,2020-01-18,United Kingdom,0,0,0,0
7933,2020-01-19,United Kingdom,0,0,0,0
7934,2020-01-20,United Kingdom,0,0,0,0
7935,2020-01-21,United Kingdom,0,0,0,0
7936,2020-01-22,United Kingdom,0,0,0,0
7937,2020-01-23,United Kingdom,0,0,0,0
7938,2020-01-24,United Kingdom,0,0,0,0
7939,2020-01-25,United Kingdom,0,0,0,0
7940,2020-01-26,United Kingdom,0,0,0,0
7941,2020-01-27,United Kingdom,0,0,0,0
7942,2020-01-28,United Kingdom,0,0,0,0
7943,2020-01-29,United Kingdom,0,0,0,0
7944,2020-01-30,United Kingdom,0,0,0,0
7945,2020-01-31,United Kingdom,2,0,2,0
7946,2020-02-01,United Kingdom,0,0,2,0
7947,2020-02-02,United Kingdom,0,0,2,0
7948,2020-02-03,United Kingdom,0,0,2,0
7949,2020-02-04,United Kingdom,0,0,2,0
7950,2020-02-05,United Kingdom,0,0,2,0
7951,2020-02-06,United Kingdom,0,0,2,0
7952,2020-02-07,United Kingdom,1,0,3,0
7953,2020-02-08,United Kingdom,0,0,3,0
7954,2020-02-09,United Kingdom,1,0,4,0
7955,2020-02-10,United Kingdom,0,0,4,0
7956,2020-02-11,United Kingdom,4,0,8,0
7957,2020-02-12,United Kingdom,0,0,8,0
7958,2020-02-13,United Kingdom,1,0,9,0
7959,2020-02-14,United Kingdom,0,0,9,0
7960,2020-02-15,United Kingdom,0,0,9,0
7961,2020-02-16,United Kingdom,0,0,9,0
7962,2020-02-17,United Kingdom,0,0,9,0
7963,2020-02-18,United Kingdom,0,0,9,0
7964,2020-02-19,United Kingdom,0,0,9,0
7965,2020-02-20,United Kingdom,0,0,9,0
7966,2020-02-21,United Kingdom,0,0,9,0
7967,2020-02-22,United Kingdom,0,0,9,0
7968,2020-02-23,United Kingdom,0,0,9,0
7969,2020-02-24,United Kingdom,4,0,13,0
7970,2020-02-25,United Kingdom,0,0,13,0
7971,2020-02-26,United Kingdom,0,0,13,0
7972,2020-02-27,United Kingdom,0,0,13,0
7973,2020-02-28,United Kingdom,3,0,16,0
7974,2020-02-29,United Kingdom,2,0,18,0
7975,2020-03-01,United Kingdom,5,0,23,0
7976,2020-03-02,United Kingdom,13,0,36,0
7977,2020-03-03,United Kingdom,4,0,40,0
7978,2020-03-04,United Kingdom,11,0,51,0
7979,2020-03-05,United Kingdom,34,0,85,0
7980,2020-03-06,United Kingdom,30,1,115,1
7981,2020-03-07,United Kingdom,48,0,163,1
7982,2020-03-08,United Kingdom,43,1,206,2
7983,2020-03-09,United Kingdom,67,1,273,3
7984,2020-03-10,United Kingdom,48,2,321,5
7985,2020-03-11,United Kingdom,52,1,373,6
7986,2020-03-12,United Kingdom,83,0,456,6
7987,2020-03-13,United Kingdom,134,4,590,10
7988,2020-03-14,United Kingdom,117,0,707,10
7989,2020-03-15,United Kingdom,433,11,1140,21
7990,2020-03-16,United Kingdom,251,14,1391,35
7991,2020-03-17,United Kingdom,152,20,1543,55
7992,2020-03-18,United Kingdom,407,5,1950,60
7993,2020-03-19,United Kingdom,680,43,2630,103
7994,2020-03-20,United Kingdom,647,41,3277,144
7995,2020-03-21,United Kingdom,706,33,3983,177
7996,2020-03-22,United Kingdom,1035,56,5018,233
7997,2020-03-23,United Kingdom,665,48,5683,281
7998,2020-03-24,United Kingdom,967,54,6650,335
7999,2020-03-25,United Kingdom,1427,87,8077,422
8000,2020-03-26,United Kingdom,1452,41,9529,463
8001,2020-03-27,United Kingdom,2129,115,11658,578
8002,2020-03-28,United Kingdom,2885,181,14543,759
8003,2020-03-29,United Kingdom,2546,260,17089,1019
8004,2020-03-30,United Kingdom,2433,209,19522,1228
8005,2020-03-31,United Kingdom,2619,180,22141,1408
8006,2020-04-01,United Kingdom,3009,381,25150,1789
8007,2020-04-02,United Kingdom,4324,743,29474,2532
8008,2019-12-31,United States,0,0,0,0
8009,2020-01-01,United States,0,0,0,0
8010,2020-01-02,United States,0,0,0,0
8011,2020-01-03,United States,0,0,0,0
8012,2020-01-04,United States,0,0,0,0
8013,2020-01-05,United States,0,0,0,0
8014,2020-01-06,United States,0,0,0,0
8015,2020-01-07,United States,0,0,0,0
8016,2020-01-08,United States,0,0,0,0
8017,2020-01-09,United States,0,0,0,0
8018,2020-01-10,United States,0,0,0,0
8019,2020-01-11,United States,0,0,0,0
8020,2020-01-12,United States,0,0,0,0
8021,2020-01-13,United States,0,0,0,0
8022,2020-01-14,United States,0,0,0,0
8023,2020-01-15,United States,0,0,0,0
8024,2020-01-16,United States,0,0,0,0
8025,2020-01-17,United States,0,0,0,0
8026,2020-01-18,United States,0,0,0,0
8027,2020-01-19,United States,0,0,0,0
8028,2020-01-20,United States,0,0,0,0
8029,2020-01-21,United States,1,0,1,0
8030,2020-01-22,United States,0,0,1,0
8031,2020-01-23,United States,0,0,1,0
8032,2020-01-24,United States,0,0,1,0
8033,2020-01-25,United States,1,0,2,0
8034,2020-01-26,United States,0,0,2,0
8035,2020-01-27,United States,3,0,5,0
8036,2020-01-28,United States,0,0,5,0
8037,2020-01-29,United States,0,0,5,0
8038,2020-01-30,United States,0,0,5,0
8039,2020-01-31,United States,1,0,6,0
8040,2020-02-01,United States,1,0,7,0
8041,2020-02-02,United States,1,0,8,0
8042,2020-02-03,United States,3,0,11,0
8043,2020-02-04,United States,0,0,11,0
8044,2020-02-05,United States,0,0,11,0
8045,2020-02-06,United States,1,0,12,0
8046,2020-02-07,United States,0,0,12,0
8047,2020-02-08,United States,0,0,12,0
8048,2020-02-09,United States,0,0,12,0
8049,2020-02-10,United States,0,0,12,0
8050,2020-02-11,United States,1,0,13,0
8051,2020-02-12,United States,0,0,13,0
8052,2020-02-13,United States,1,0,14,0
8053,2020-02-14,United States,1,0,15,0
8054,2020-02-15,United States,0,0,15,0
8055,2020-02-16,United States,0,0,15,0
8056,2020-02-17,United States,0,0,15,0
8057,2020-02-18,United States,0,0,15,0
8058,2020-02-19,United States,0,0,15,0
8059,2020-02-20,United States,0,0,15,0
8060,2020-02-21,United States,1,0,16,0
8061,2020-02-22,United States,19,0,35,0
8062,2020-02-23,United States,0,0,35,0
8063,2020-02-24,United States,0,0,35,0
8064,2020-02-25,United States,18,0,53,0
8065,2020-02-26,United States,0,0,53,0
8066,2020-02-27,United States,6,0,59,0
8067,2020-02-28,United States,1,0,60,0
8068,2020-02-29,United States,6,0,66,0
8069,2020-03-01,United States,3,1,69,1
8070,2020-03-02,United States,20,1,89,2
8071,2020-03-03,United States,14,4,103,6
8072,2020-03-04,United States,22,3,125,9
8073,2020-03-05,United States,34,2,159,11
8074,2020-03-06,United States,74,1,233,12
8075,2020-03-07,United States,105,2,338,14
8076,2020-03-08,United States,95,3,433,17
8077,2020-03-09,United States,121,4,554,21
8078,2020-03-10,United States,200,5,754,26
8079,2020-03-11,United States,271,2,1025,28
8080,2020-03-12,United States,287,2,1312,30
8081,2020-03-13,United States,351,10,1663,40
8082,2020-03-14,United States,511,7,2174,47
8083,2020-03-15,United States,777,10,2951,57
8084,2020-03-16,United States,823,12,3774,69
8085,2020-03-17,United States,887,16,4661,85
8086,2020-03-18,United States,1766,23,6427,108
8087,2020-03-19,United States,2988,42,9415,150
8088,2020-03-20,United States,4835,0,14250,150
8089,2020-03-21,United States,5374,110,19624,260
8090,2020-03-22,United States,7123,80,26747,340
8091,2020-03-23,United States,8459,131,35206,471
8092,2020-03-24,United States,11236,119,46442,590
8093,2020-03-25,United States,8789,211,55231,801
8094,2020-03-26,United States,13963,249,69194,1050
8095,2020-03-27,United States,16797,246,85991,1296
8096,2020-03-28,United States,18695,411,104686,1707
8097,2020-03-29,United States,19979,484,124665,2191
8098,2020-03-30,United States,18360,318,143025,2509
8099,2020-03-31,United States,21595,661,164620,3170
8100,2020-04-01,United States,24998,909,189618,4079
8101,2020-04-02,United States,27103,1059,216721,5138
8102,2020-03-24,United States Virgin Islands,17,0,17,0
8103,2020-03-25,United States Virgin Islands,0,0,17,0
8104,2020-03-26,United States Virgin Islands,0,0,17,0
8105,2020-03-27,United States Virgin Islands,0,0,17,0
8106,2020-03-28,United States Virgin Islands,2,0,19,0
8107,2020-03-29,United States Virgin Islands,3,0,22,0
8108,2020-03-30,United States Virgin Islands,8,0,30,0
8109,2020-04-01,United States Virgin Islands,0,0,30,0
8110,2020-04-02,United States Virgin Islands,0,0,30,0
8111,2020-03-15,Uruguay,6,0,6,0
8112,2020-03-16,Uruguay,2,0,8,0
8113,2020-03-17,Uruguay,21,0,29,0
8114,2020-03-18,Uruguay,21,0,50,0
8115,2020-03-19,Uruguay,29,0,79,0
8116,2020-03-20,Uruguay,15,0,94,0
8117,2020-03-21,Uruguay,16,0,110,0
8118,2020-03-22,Uruguay,25,0,135,0
8119,2020-03-23,Uruguay,23,0,158,0
8120,2020-03-24,Uruguay,4,0,162,0
8121,2020-03-25,Uruguay,27,0,189,0
8122,2020-03-26,Uruguay,28,0,217,0
8123,2020-03-27,Uruguay,21,0,238,0
8124,2020-03-28,Uruguay,0,0,238,0
8125,2020-03-29,Uruguay,66,0,304,0
8126,2020-03-30,Uruguay,5,1,309,1
8127,2020-03-31,Uruguay,11,0,320,1
8128,2020-04-01,Uruguay,18,0,338,1
8129,2020-04-02,Uruguay,0,1,338,2
8130,2020-03-16,Uzbekistan,6,0,6,0
8131,2020-03-17,Uzbekistan,2,0,8,0
8132,2020-03-18,Uzbekistan,8,0,16,0
8133,2020-03-19,Uzbekistan,7,0,23,0
8134,2020-03-20,Uzbekistan,0,0,23,0
8135,2020-03-21,Uzbekistan,10,0,33,0
8136,2020-03-22,Uzbekistan,0,0,33,0
8137,2020-03-23,Uzbekistan,13,0,46,0
8138,2020-03-24,Uzbekistan,3,0,49,0
8139,2020-03-25,Uzbekistan,6,0,55,0
8140,2020-03-26,Uzbekistan,10,0,65,0
8141,2020-03-27,Uzbekistan,18,0,83,0
8142,2020-03-28,Uzbekistan,21,0,104,0
8143,2020-03-29,Uzbekistan,29,1,133,1
8144,2020-03-30,Uzbekistan,12,0,145,1
8145,2020-03-31,Uzbekistan,4,1,149,2
8146,2020-04-01,Uzbekistan,24,0,173,2
8147,2020-04-02,Uzbekistan,14,0,187,2
8148,2020-03-07,Vatican,1,0,1,0
8149,2020-03-16,Vatican,0,0,1,0
8150,2020-03-17,Vatican,0,0,1,0
8151,2020-03-18,Vatican,0,0,1,0
8152,2020-03-19,Vatican,0,0,1,0
8153,2020-03-20,Vatican,0,0,1,0
8154,2020-03-21,Vatican,0,0,1,0
8155,2020-03-22,Vatican,0,0,1,0
8156,2020-03-23,Vatican,0,0,1,0
8157,2020-03-24,Vatican,0,0,1,0
8158,2020-03-25,Vatican,0,0,1,0
8159,2020-03-26,Vatican,0,0,1,0
8160,2020-03-27,Vatican,4,0,5,0
8161,2020-03-28,Vatican,0,0,5,0
8162,2020-03-29,Vatican,1,0,6,0
8163,2020-03-30,Vatican,0,0,6,0
8164,2020-03-31,Vatican,0,0,6,0
8165,2020-04-01,Vatican,0,0,6,0
8166,2020-04-02,Vatican,0,0,6,0
8167,2020-03-15,Venezuela,10,0,10,0
8168,2020-03-16,Venezuela,5,0,15,0
8169,2020-03-17,Venezuela,18,0,33,0
8170,2020-03-18,Venezuela,0,0,33,0
8171,2020-03-19,Venezuela,0,0,33,0
8172,2020-03-20,Venezuela,0,0,33,0
8173,2020-03-21,Venezuela,3,0,36,0
8174,2020-03-22,Venezuela,0,0,36,0
8175,2020-03-23,Venezuela,0,0,36,0
8176,2020-03-24,Venezuela,48,0,84,0
8177,2020-03-25,Venezuela,7,0,91,0
8178,2020-03-26,Venezuela,15,0,106,0
8179,2020-03-27,Venezuela,1,1,107,1
8180,2020-03-28,Venezuela,12,0,119,1
8181,2020-03-29,Venezuela,0,0,119,1
8182,2020-03-30,Venezuela,0,0,119,1
8183,2020-03-31,Venezuela,16,2,135,3
8184,2020-04-01,Venezuela,0,0,135,3
8185,2020-04-02,Venezuela,8,0,143,3
8186,2019-12-31,Vietnam,0,0,0,0
8187,2020-01-01,Vietnam,0,0,0,0
8188,2020-01-02,Vietnam,0,0,0,0
8189,2020-01-03,Vietnam,0,0,0,0
8190,2020-01-04,Vietnam,0,0,0,0
8191,2020-01-05,Vietnam,0,0,0,0
8192,2020-01-06,Vietnam,0,0,0,0
8193,2020-01-07,Vietnam,0,0,0,0
8194,2020-01-08,Vietnam,0,0,0,0
8195,2020-01-09,Vietnam,0,0,0,0
8196,2020-01-10,Vietnam,0,0,0,0
8197,2020-01-11,Vietnam,0,0,0,0
8198,2020-01-12,Vietnam,0,0,0,0
8199,2020-01-13,Vietnam,0,0,0,0
8200,2020-01-14,Vietnam,0,0,0,0
8201,2020-01-15,Vietnam,0,0,0,0
8202,2020-01-16,Vietnam,0,0,0,0
8203,2020-01-17,Vietnam,0,0,0,0
8204,2020-01-18,Vietnam,0,0,0,0
8205,2020-01-19,Vietnam,0,0,0,0
8206,2020-01-20,Vietnam,0,0,0,0
8207,2020-01-21,Vietnam,0,0,0,0
8208,2020-01-22,Vietnam,0,0,0,0
8209,2020-01-23,Vietnam,0,0,0,0
8210,2020-01-24,Vietnam,2,0,2,0
8211,2020-01-25,Vietnam,0,0,2,0
8212,2020-01-26,Vietnam,0,0,2,0
8213,2020-01-27,Vietnam,0,0,2,0
8214,2020-01-28,Vietnam,0,0,2,0
8215,2020-01-29,Vietnam,0,0,2,0
8216,2020-01-30,Vietnam,0,0,2,0
8217,2020-01-31,Vietnam,3,0,5,0
8218,2020-02-01,Vietnam,0,0,5,0
8219,2020-02-02,Vietnam,2,0,7,0
8220,2020-02-03,Vietnam,1,0,8,0
8221,2020-02-04,Vietnam,1,0,9,0
8222,2020-02-05,Vietnam,1,0,10,0
8223,2020-02-06,Vietnam,0,0,10,0
8224,2020-02-07,Vietnam,2,0,12,0
8225,2020-02-08,Vietnam,1,0,13,0
8226,2020-02-09,Vietnam,1,0,14,0
8227,2020-02-10,Vietnam,0,0,14,0
8228,2020-02-11,Vietnam,1,0,15,0
8229,2020-02-12,Vietnam,0,0,15,0
8230,2020-02-13,Vietnam,1,0,16,0
8231,2020-02-14,Vietnam,0,0,16,0
8232,2020-02-15,Vietnam,0,0,16,0
8233,2020-02-16,Vietnam,0,0,16,0
8234,2020-02-17,Vietnam,0,0,16,0
8235,2020-02-18,Vietnam,0,0,16,0
8236,2020-02-19,Vietnam,0,0,16,0
8237,2020-02-20,Vietnam,0,0,16,0
8238,2020-02-21,Vietnam,0,0,16,0
8239,2020-02-22,Vietnam,0,0,16,0
8240,2020-02-23,Vietnam,0,0,16,0
8241,2020-02-24,Vietnam,0,0,16,0
8242,2020-02-25,Vietnam,0,0,16,0
8243,2020-02-26,Vietnam,0,0,16,0
8244,2020-02-27,Vietnam,0,0,16,0
8245,2020-02-28,Vietnam,0,0,16,0
8246,2020-02-29,Vietnam,0,0,16,0
8247,2020-03-01,Vietnam,0,0,16,0
8248,2020-03-02,Vietnam,0,0,16,0
8249,2020-03-07,Vietnam,1,0,17,0
8250,2020-03-08,Vietnam,4,0,21,0
8251,2020-03-09,Vietnam,9,0,30,0
8252,2020-03-10,Vietnam,1,0,31,0
8253,2020-03-11,Vietnam,4,0,35,0
8254,2020-03-12,Vietnam,4,0,39,0
8255,2020-03-13,Vietnam,5,0,44,0
8256,2020-03-14,Vietnam,5,0,49,0
8257,2020-03-15,Vietnam,4,0,53,0
8258,2020-03-16,Vietnam,4,0,57,0
8259,2020-03-17,Vietnam,4,0,61,0
8260,2020-03-18,Vietnam,0,0,61,0
8261,2020-03-19,Vietnam,15,0,76,0
8262,2020-03-20,Vietnam,9,0,85,0
8263,2020-03-21,Vietnam,2,0,87,0
8264,2020-03-22,Vietnam,7,0,94,0
8265,2020-03-23,Vietnam,24,0,118,0
8266,2020-03-24,Vietnam,5,0,123,0
8267,2020-03-25,Vietnam,11,0,134,0
8268,2020-03-26,Vietnam,14,0,148,0
8269,2020-03-27,Vietnam,5,0,153,0
8270,2020-03-28,Vietnam,16,0,169,0
8271,2020-03-29,Vietnam,54,0,223,0
8272,2020-03-30,Vietnam,5,0,228,0
8273,2020-03-31,Vietnam,1,0,229,0
8274,2020-04-01,Vietnam,0,0,229,0
8275,2020-04-02,Vietnam,6,0,235,0
8276,2019-12-31,World,27,0,27,0
8277,2020-01-01,World,0,0,27,0
8278,2020-01-02,World,0,0,27,0
8279,2020-01-03,World,17,0,44,0
8280,2020-01-04,World,0,0,44,0
8281,2020-01-05,World,15,0,59,0
8282,2020-01-06,World,0,0,59,0
8283,2020-01-07,World,0,0,59,0
8284,2020-01-08,World,0,0,59,0
8285,2020-01-09,World,0,0,59,0
8286,2020-01-10,World,0,0,59,0
8287,2020-01-11,World,0,1,59,1
8288,2020-01-12,World,0,0,59,1
8289,2020-01-13,World,1,0,60,1
8290,2020-01-14,World,0,0,60,1
8291,2020-01-15,World,1,1,61,2
8292,2020-01-16,World,0,0,61,2
8293,2020-01-17,World,5,0,66,2
8294,2020-01-18,World,17,0,83,2
8295,2020-01-19,World,136,1,219,3
8296,2020-01-20,World,20,0,239,3
8297,2020-01-21,World,153,3,392,6
8298,2020-01-22,World,142,11,534,17
8299,2020-01-23,World,97,0,631,17
8300,2020-01-24,World,266,9,897,26
8301,2020-01-25,World,453,15,1350,41
8302,2020-01-26,World,673,15,2023,56
8303,2020-01-27,World,797,25,2820,81
8304,2020-01-28,World,1767,25,4587,106
8305,2020-01-29,World,1480,26,6067,132
8306,2020-01-30,World,1756,38,7823,170
8307,2020-01-31,World,2003,43,9826,213
8308,2020-02-01,World,2120,46,11946,259
8309,2020-02-02,World,2608,46,14554,305
8310,2020-02-03,World,2818,57,17372,362
8311,2020-02-04,World,3243,65,20615,427
8312,2020-02-05,World,3907,66,24522,493
8313,2020-02-06,World,3751,72,28273,565
8314,2020-02-07,World,3218,73,31491,638
8315,2020-02-08,World,3442,86,34933,724
8316,2020-02-09,World,2619,89,37552,813
8317,2020-02-10,World,2988,97,40540,910
8318,2020-02-11,World,2565,108,43105,1018
8319,2020-02-12,World,2072,97,45177,1115
8320,2020-02-13,World,15151,255,60328,1370
8321,2020-02-14,World,4215,13,64543,1383
8322,2020-02-15,World,2560,144,67103,1527
8323,2020-02-16,World,2162,142,69265,1669
8324,2020-02-17,World,2067,106,71332,1775
8325,2020-02-18,World,1995,98,73327,1873
8326,2020-02-19,World,1864,139,75191,2012
8327,2020-02-20,World,532,116,75723,2128
8328,2020-02-21,World,996,119,76719,2247
